BEGIN;
BEGIN
select
	s_acctbal,
	s_name,
	n_name,
	p_partkey,
	p_mfgr,
	s_address,
	s_phone,
	s_comment
from
	part,
	supplier,
	partsupp,
	nation,
	region
where
	p_partkey = ps_partkey
	and s_suppkey = ps_suppkey
	and p_size = 16
	and p_type like '%COPPER'
	and s_nationkey = n_nationkey
	and n_regionkey = r_regionkey
	and r_name = 'ASIA'
	and ps_supplycost = (
		select
			min(ps_supplycost)
		from
			partsupp,
			supplier,
			nation,
			region
		where
			p_partkey = ps_partkey
			and s_suppkey = ps_suppkey
			and s_nationkey = n_nationkey
			and n_regionkey = r_regionkey
			and r_name = 'ASIA'
	)
order by
	s_acctbal desc,
	n_name,
	s_name,
	p_partkey
LIMIT 100;
 s_acctbal |          s_name           |          n_name           | p_partkey |          p_mfgr           |                s_address                |     s_phone     |                                              s_comment                                              
-----------+---------------------------+---------------------------+-----------+---------------------------+-----------------------------------------+-----------------+-----------------------------------------------------------------------------------------------------
   9998.46 | Supplier#000094965        | INDIA                     |   1594964 | Manufacturer#2            | VmMFuFhO7N8                             | 18-850-437-6211 | d deposits. quickly even accounts ar
   9996.92 | Supplier#000047415        | CHINA                     |   1972357 | Manufacturer#3            | 5DWeOSupcmLCQ                           | 28-832-603-7709 | iously ironic pinto beans. dependencies 
   9996.65 | Supplier#000041402        | CHINA                     |    191399 | Manufacturer#5            | YTO5 WxLYMSHpjhJ,h                      | 28-763-115-7623 | ular platelets are slyly about the furiously regular accounts. ironically un
   9995.52 | Supplier#000067220        | INDONESIA                 |    817203 | Manufacturer#5            | Z,Ip5hSQZ                               | 19-322-690-7613 |  use. ideas are carefully. furiously regular dugouts use. blithely 
   9993.46 | Supplier#000000892        | INDIA                     |   1075881 | Manufacturer#1            | j6prA4M3sX9a9xHem3HOZpYy                | 18-893-665-3629 | mong the regular instructions. regular, regular dependen
   9993.46 | Supplier#000081245        | JAPAN                     |    306235 | Manufacturer#5            | amr3Pi0l2LemXpOIsJRxiHLvFzWUGVsp4V      | 22-210-583-4231 | ly regular packages sleep quickly
   9992.35 | Supplier#000039849        | INDIA                     |   1739848 | Manufacturer#5            | l0r4e4xKfG Og7OdlieTGQWKK               | 18-415-728-7534 | ites poach permanently sly
   9985.21 | Supplier#000089184        | INDIA                     |    414171 | Manufacturer#4            | UDddwdcFTIM4FfVLg7NAuSZgb6              | 18-655-310-7257 | egular foxes according to the accounts haggle closely special excuses. carefully r
   9985.21 | Supplier#000089184        | INDIA                     |   1864165 | Manufacturer#4            | UDddwdcFTIM4FfVLg7NAuSZgb6              | 18-655-310-7257 | egular foxes according to the accounts haggle closely special excuses. carefully r
